1020005;Juru Selamat Telah Tiba (Mary's Boy Child)
1020006;Anugerah Yang Ajaib (Amazing Grace)
1020007;Malam Sunyi Senyap
1020008;Yesus Lahir Di Dunia
1020009;Halleluyah
1020010;Hai Mari Berhimpun
1020011;Hari Natal Telah Tiba
1020012;Slamat Slamat Datang
1020013;Dari Pulau Dan Benua
1020014;Muliakanlah
1020015;Hai Mari Berhimpun
1020016;Malam Di Elfrata
1020017;Malam Kudus
1020018;Dari Pulau Dan Benua
1020019;Kota Mungil Bethlehem
1020020;Kabar Gembira
1020021;Gita Surga Bergema
1020022;Kesukaan Bagi Dunia
1020023;Pergilah Ke Bethelem
1021001;Kau Yang Terindah
1021002;Kiri-Kananku Ada Tuhan
1021003;Satukanlah Hati Kami
1021004;Jalan Hidup Orang Benar
1021005;Berhembuslah Roh Kudus
1021006;Oh Betapa Bahagianya
1021007;Mujizat Terjadi
1021008;Kumau Sepertimu Yesus
1021009;Yesus Benteng Hidupku
1021010;Ajaib Tuhan
1021011;Yesus Raja Damai
1021012;Kasih Yesus
1021013;Berkat Anak Cucu
1021014;Di Bawah Kepak SayapMu
1021015;Bagai Rajawali
1021016;Betapa Baiknya Engkau Tuhan
1021017;Darah Yesus
1021018;Ku Siapkan Hatiku Tuhan
1021019;Isa Almasih
1021020;Dengan Segenap Hati
1021021;Berfirmanlah
1021022;Api KemuliaanNya
1021023;Yesus Kaulah Sahabatku
1021024;Yesus Cinta Saya
1021025;Langit Dan Bumi Pujilah Tuhan
1021026;Ku Berharap KepadaMu
1021027;Bapa Lembutkan Hatiku
1021028;Ujilah Aku Tuhan
1021029;Yesus Kau Sungguh Baik
1021030;Betapa Besar KasihMu
1021031;Berdoa Dan Berjaga
1021032;Sudahkah Kau Miliki Damai
1021033;Tak Terukur Kasih Yesus
1021034;Hatiku Tenang Dan Teduh
1021035;Di Doa Ibuku Namaku Disebut
1021036;Ku Percaya Mukjizat
1021037;Besarlah Untungku
1021038;Dia Hanya Sejauh Doa
1021039;Karunia (Kabulkanlah II)
1021040;Tenang Bersama Yesus
1021041;Tertumpah Darah Penebus
1021042;Tangan Tuhan Menyelamatkanku
1021043;Ajarku Berharap
1021044;Bagi Yesus Kuserahkan
1021045;Sekarang B'ri Syukur
1021046;Abba Ya Bapa
1021047;S'bab Tuhan Baik
1021048;Masa Penuaian
1021049;Ya Tuhan Kami Datang
1021050;Allah Kuasa
1021051;Seperti Rusa
1021052;Ku Masuki GerbangNya
1021053;Betapa Besar KasihMu
1021054;Di HadiratMu
1021055;Jiwaku Haus Akan KasihMu
1021056;Roh Allah Yang Hidup
1021057;Percayalah Dan Berharap Pada Yesus
1021058;Bapa Saat Kusujud
1021059;Dialah Alfa Dan Omega
1021060;Tuhan Allah Hadir
1021061;S'bab Dia Hidup
1021062;Hanya Yesus Jawaban Hidupku
1021063;Yesus Ada Sobat Kita
1021064;Iring Dikau Saja Tuhan
1021065;Ku Berbahagia
1021066;Indah Bagaikan Di Eden
1021067;Rayakan
1021068;Jangan Kamu Takut
1021069;Kasih Dari Surga
1021070;Dia Buka Jalan
1021071;Yang Kusembah Hanya Yesus
1021072;Ku Berjalan Serta Yesus
1021073;Tuhan Aku Selalu Rindu
1021074;Apakah Jawabanmu
1021075;Mari Masuk
1021076;Bertobatlah
1021077;Nyanyian Surga Bergema
1021078;Doa Orang Berdosa
1021079;Tuhan Pelita Hidupku
1021080;Puji Dan Syukur
1021081;Bila Tuhan Pimpin aku
1021082;Tuhan Selalu Memimpinmu
1021083;Pujilah Tuhan
1021084;Apapun Yang Menimpamu
1021085;Tersembunyi Ujung Jalan
1021086;Bersama Yesus
1021087;Nyanyian Sukacita
1021088;Kasih SetiaMu
1021089;Semesta Bernyanyi
1021090;Arti Hidupku
1021091;Yesus Sungguh Berarti
1021092;Sertaku
1021093;MenyenangkanMu
1021094;Mataku Tertuju PadaMu
1021095;Ku Bersyukur PadaMu O Yesusku
1021096;Bapa Surgawi
1021097;Berbahagialah
1021098;Saat Teduh
1021099;Dia Seperti Air
1021100;Tanpa Kasih Tuhan
1021101;Mazmur 121
1021102;Tuhan Pimpin Hidupku
1021103;Nyanyi Dan Bersoraklah
1021104;Dia Buat Jalan
1021105;Semakin Tambah Cintaku
1021106;Jalan Tuhan
1021107;Puji Dia
1021108;Doa Untuk Orang-Orang Tercinta
1021109;Keluarga Bahagia
1021110;Semua Karena AnugerahNya
1021111;Intan Dan Permata
1021112;Sesudah Ini
1021113;Ku Cinta Yesus
1021114;Dalam Rumah Bapaku
1021115;SalibNya
1021116;Ku Dengar Yesus Memanggil
1021117;Batu Karang
1021118;Pengharapan
1021119;Bandil Perhentian
1021120;Yesus Sobat Kita
1021121;Penghiburan
1021122;Sampai Bertemu
1021123;Makin Dekat Tuhan
1021127;Di Bawah Salib Yesus
1021130;Di Jalan Hidupku
1021133;Lebih Dekat PadaMu
1021135;Indah Mulia Bahagia Penuh
1021138;Kenal Kau kan Yesus
1021139;Di Pintu Hati
1021140;Yesus Jawaban
1021141;SuaraMu Ku Dengar
1021142;Saya Mau Iring Yesus
1021143;Dia Jamah
1021144;Ku Tak Dapat Jalan Sendiri
1021145;Allah Kuasa Melakukan. Tak Tersembunyi Kuasa Allah
1021146;Nyanyian Panggilan Tuhan & Kalau Bukan Kasih
1021147;Sungguh Lembut Tuhan Yesus Memanggil
1021148;Mau Kau Senang
1021149;Pikul Salib
1021150;Relung Hati
1021151;Saat Ini Saat Indah
1021152;Anugrah
1021153;Bapaku
1021154;Bunda Maria
1021155;Dalam Hadiratnya
1021156;Tumbuh Serupa Yesus
1021157;Kasih
1021158;Bapa Terima Kasih
1021159;KuasaNya Mengubah Dunia
1021160;Kudus-Kudus Tuhan
1021161;Tahta Suci
1021162;Apakah JawabanMu
1021163;Ke Rumah Bapa Yang Senang
1021164;Saya Mau Ikut Yesus
1021165;Bunga Bakung Yang Di Lembah
1021166;Yesus Hanya Sejauh Doa
1021167;Janji Yang Manis
1021168;Di Depan Mata Yesus
1021169;Jalan T'rus Selalu Tuhan
1021170;Tuhan Yang Pegang
1021171;Ku Panggil Hai Marilah
1021172;Tiap Langkahku
1021173;Salib Yesus
1021174;Tuhan Peganglah Tanganku
1021175;Hanya Ada Pada Yesus
1021176;Yesus Penolong Yang Setia
1021177;Yesus Adalah Sobat Kita
1021178;Makin Dekat Tuhan
1021179;Ku Tak Dapat Jalan Sendiri
1021180;Terima Kasih Tuhan
1021181;Ku Datang Tuhan
1021182;Allah Hadir
1021183;Yang Maha Mulia
1021184;Lebih Dekat PadaMu
1021185;Doa Untuk Mama
1021186;Tuhan
1021187;Brikan Aku Hati Takut
1021188;Yesus Sumber Berkat
1021189;Tiap Jam Tiap Waktu
1021190;Tuhan Mulialah
1021191;Ku Cinta Kau Yesus
1021192;Kedengar Tuhan Memanggil
1021193;Bangkitlah Gereja Tuhan
1021194;Penuhi Cawanku Tuhan
1021195;Kekuatiran Yang Tak Perlu
1021196;Tuhan Gembalaku Yang Baik
1021197;Rukun Bersatu
1021198;Seindah Pelangi
1021199;Serahkan Bebanmu
1021200;Pelangi
1021201;Tuhan Pedulikanmu
1021202;Karena Kita
1021203;Terima Kasih Yesus
1021204;Kasihmu Tuhan
1021205;Doa Untuk Keluarga
1021206;Semua Dari Tuhan
1021207;Malam Yang Indah
1021208;Tuhan Datang Kerumahku
1021209;Rukun Cinta Satu Sama Lain
1021210;Betapa Indahnya
1021211;Doa
1021212;Semua Sayang
1021213;Mari Kita Berdoa
1021214;Pagi Berseri. Burung Pipit
1021215;Kau Layak Terima Pujian
1021216;Happy Ya Ya Ya
1021217;Kasih Dari Surga
1021218;Kasih SetiaMu
1021219;MenyenangkanMu
1021220;Darah Yesus
1021221;Dalam Badai Hidupku
1021222;Kidung Yang Merdu Di Hatiku
1021223;Hidup Kita Yang Benar
1021224;Ikut DiKau Saja Tuhanku
1021225;Di Doa Ibuku Namaku Disebut
1021226;Hanya Dialah Yang Tahu
1021227;Ada Kota Yang Indah Cerah
1021228;Tersembunyi Ujung Jalan
1021229;Tuhan Yesus Sahabatku
1021230;Ku Tak Dapat Maju Sendiri
1021231;Jika Jiwaku Berdoa
1021232;Tuhanku Pimpinlah
1021280;Manis Ku Dengar
1021281;Terpujilah Nama Tuhan
1021282;Segala Bangsa Memuji
1021283;Pujilan Nama Tuhan
1021284;Ya Roh Kudus (Holy Spirit)
1021285;Ku Cinta Kau Yesus
1021286;Maranatha
1021287;O Puji Hu
1021288;Nyatakan KemuliaanNya
1021292;Bahasa Cinta
1021294;Surga Ceritakan
1021295;Dia Seperti Air
1021296;Yesus Menginginkan Daku
1021357;Kasih Yesus
1021358;Selamat Pagi Bapa
1021359;Ku Bersyukur
1021360;Yesus Namamu Yang Termanis
1021361;Yesus Sayang Padaku
1021362;Saat Pagi
1021363;Betapa Hatiku
1021364;Penuhi Hatiku Tuhan
1021365;Ku Siapkan Hatiku Tuhan
1021366;Glory Haleluya
1021367;Kasih
1021470;Bila Percobaan Datang
1021471;Ku Berserah
1021472;Tiada Mustahil
1021473;SalibNya
1021474;Kemenangan
1021475;Persatuan
1021476;Hidup Damai
1021477;Kebebasan
1021478;Engkau Memiliki Yesus
1021479;Bersatulah Umat Tuhan
1021480;Aku Lahir Baru
1021481;Jangan Takut
1021482;Di Sebrang Sana
1021483;Aku Bersinar Terus
1021484;Sabar Dalam Susah Sukarmu
1021485;Kalau Bukan Kasih
1021486;Dia Sungguh Indah
1021487;Ku Tetap Pada Salib Kristus
1021488;Jangan Kamu Takut
1021489;Keagungan Tuhan Yesus
1021490;Itu Nama Yang Indah
1021491;Bila Percobaan Datang
1021492;Kembali Ke Jalan Benar
1021493;Kasih Yesus
1021494;Yesus Kawan Sejati
1021495;Dia Gembala
1021496;Namanya Yesus
1021497;Pengharapanku
1021498;Tiada Ku Ragu Lagi
1021499;Hari-Hari Ku Lalui
1021500;Oh Tuhan Pimpinlah Langkahku
1021501;Jalan Hidup Orang Benar
1021502;Janji Yang Manis
1021503;Ikut DiKau Saja Tuhanku
1021504;Hari Yang Indah
1021505;Ku Bersyukur PadaMu
1021506;Dialah Segalanya
1021507;Penabur Benih
1021508;Kau Yang Terindah
1021509;Bermazmur Bagi Allah
1021510;Dalo Sembah Sighenggona (Manado)
1021511;Terima Kasih Tuhan
1021512;Puji Haleluyah
1021513;Torang Samua Basudara (Manado)
1021514;Tragedi Ambon Ternate
1021515;Engkau Yang Termulia
1021516;Tuhan Segalanya Bagiku
1021517;Selagi Masih Ada Waktu
1021518;Terimalah Syukurku
1021519;Yesus Nahkoda Sejati
1021520;Mang Su Koko U Ruata (Manado)
1021521;Bagai Musafir
1021522;Rencana Tuhan
1021523;Apang Ku Mangimang (Manado)
1021524;Bersyukur KepadaNya
1021525;Kasih Persaudaraan
1021526;Kemudikan Bahtra Hidupku
1021527;Kemurahan Tuhan
1021528;Kupasrahkan Hidupku
1021529;Endobeng Tawe Sasogho (Manado)
1021530;Yesus Juru Mudiku
1021531;Cari Dahulu KerajaanNya
1021532;Anugerah Tuhan
1021533;Berkat Terindah
1021534;Satu Dalam Tuhan
1021535;Pempekoabe Sutahinone (Manado)
1021536;Mulia Kasih Allah
1021537;Tangisan Dan Air Mata
1021538;Kupasrahkan Semuanya
1021539;Menanti Hari Tuhan
1021540;Indah Bersama Tuhan
1021541;Tuhan Sayang Pa Torang (Manado)
1021542;Ampuni Dosaku / Sesa Dosa Kon (Manado)
1021543;Terpujilah
1021544;Peganglah Tanganku (Krc)
1021545;Suhiwanu Ta Konsang Apa (Manado)
1021546;Takutlah Akan Tuhan
1021547;Siapa Menabur Dia Menuai
1021548;Tatalentu Ta' Piruane (Manado)
1021549;Nama Yesus
1021550;Putra Alfa Juliano
1021551;Kr. Allah Maha Besar
1021552;Hanya Engkau
1021553;Mawu Wanggilu Singongo (Manado)
1021554;Bapa Kami
1021555;Terpujilah Tuhan
1021556;Hidup Baru
1021557;Yesus Kekuatanku
1021558;Hidup Rukun dan Damai
1021559;Hidupku Diselamatkan
1021560;Kuasa Kebangkitan
1021561;Kupuji Tuhan
1021562;Kusembah Kau
1021563;Tuhan Ampuni Dosaku
1021564;Pakailah Aku
1021565;Berjaga dan Berdoa
1021566;Panggilan Tuhan
1021567;Datanglah Pada Yesus
1021568;Yesusku Yang Ajaib
1021569;Yesus Ada Sobat Kita
1021570;Tiga Puluh Uang Perak
1021571;Waktu Tuhan Tolong Saya
1021572;Yesus Yang Termanis
1021573;Ku Menunggu Yesus
1021574;Brilah Tempat Buat Yesus
1021575;Hanya Tuhan Yang Tahu
1021576;Harta Itu Yesus
1021577;Samua Karna Tuhan (Manado)
1021578;Bakarja Deng Berdoa (Manado)
1021579;Torang Pasti Ada Harapan (Manado)
1021580;Yesus Nahkoda Agung (Manado)
1021581;Cuma Satu Kita Percaya (Manado)
1021582;Baharap Jo Pa Tuhan (Manado)
1021583;Mo Jadi Anak Tuhan (Manado)
1021584;Ujian Deng Cobaan (Manado)
1021585;Kitorang Puji  Tuhan (Manado)
1021586;Gembala Yang Bijaksana (Manado)
1021587;KehendakMu Kunanti
1021588;Arahkan HatiMu
1021589;Andalkan Yesus Tuhan
1021590;Dengar Permohonanku
1021591;Kasih Setia Tuhan
1021592;Tuhan Gembala Yang Baik
1021593;S'bab Dia Hidup
1021594;Sobat Dari Galilea
1021595;S'rahkan Pada Yesus
1021596;AnugerahNya
1021597;Nimbole Bacere
1021598;Tuhan Pe Sayang (Manado)
1021599;Torang Samua Basudara (Manado)
1021600;Tangan Tuhan (Manado)
1021601;Ganti Hidop Baru (Manado)
1021602;Jangan Torang Mo Lupa (Manado)
1021603;Jangan Kase Tinggal (Manado)
1021604;Depe Tanda (Manado)
1021605;Tuhan Pe Bae (Manado)
1021606;Jaga Tu Mulut (Manado)
1021607;Setulusnya Kami Berdoa
1021608;Dalam Nama Yesus
1021609;Hanya Yesus
1021610;10 Hukum Allah
1021611;Terpujilah NamaMu
1021612;Ke Rumah Bapa
1021613;Takkan Ada Tangis dan Air Mata
1021614;KasihNya Abadi
1021615;Hanya KepadaMu Tuhan
1021616;Bersujud Aku Berdoa
1021617;Tuhan Peluk Diriku
1021618;Nama Yesus Menggetarkan Bumi
1021619;Besar PengorbananMu
1021620;Betapa Baiknya Tuhan
1021621;Kau Pulihkan Aku
1021622;Hosana Bagi Yesus
1021623;Yesus Tetap Setia
1021624;Tuhan Dengar Doaku
1021625;Tuhan Pelitaku
1021626;Tetap Cinta Yesus
1021627;Bapa Yang Kekal
1021628;Ini Aku Di Hadapan-Mu
1021629;Janji-Mu S'perti Fajar
1021630;Dalam Yesus
1021631;Kasih Yang Sejati
1021632;Kerinduanku
1021633;Dia Yang Kuasa
1021634;Bagi Yesus Kuserahkan
1021635;Kemuliaan Tuhan
1021636;Allah Bapa Yang Di Surga
1021637;Seperti Yang Kau Ingini
1021638;Ku Mau Mengikuti-Mu Tuhan
1021639;Great Is Thy Faithfulness (Besar Setia-Mu)
1021640;Kasih Terindah
1021641;Ya Roh Kudus
1021642;Berkat Tuhan Bagiku
1021643;Kau Saja
1021644;Sungguh Agung Karya-Mu
1021645;Aku Bisa
1021646;Hari Minggu Hari Yang Mulia
1021647;Kuingin Seperti Kupu-Kupu
1021648;Allah Pembelaku
1021649;Tahukah Kamu Jumlah Bintang
1021650;Ajaib Benar Anugerah
1021651;Yesus Sayang Padaku
1021652;Doaku Sederhana
1021653;Ku Mau Jalan Seperti Yesus
1021654;Jadi Terang-Mu
1021655;Puji Yesus
1021656;Tuhan Pelindungku
1021657;Haleluyah Puji Tuhan
1021658;S'lalu Bersama-Mu
1021659;Kau Yang Terbaik
1021660;Ku Bermazmur
1021661;Kau Di Hatiku
1021662;Dari Pulau Dan Benua
1021669;Indah Sebagai Di Eden
1021670;Tuhan harus Serta Beta
1021671;Di Badai Topan Dunia
1021672;Tenanglah Kini Hatiku
1021673;Gandum Di Gudang
1021674;Sudahkah Yang Terbaik Kuberikan
1021675;Kemuliaan
1021676;Bagi Yesus Kuserahkan
1021677;Ku Daki Jalan Mulia
1021678;Yesus Menginginkan Daku
1021679;Karena KasihNya Padaku
1021680;Medley (Tuhan Kau Gembala Kami & Berkumandang Suara Dari Seberang)
1021681;Yesus Engkau Baik
1021682;Yesus Kaulah Pembelaku
1021683;Darah Yesus
1021684;Yesus Raja Damai
1021685;Dalam Lembah Kelam
1021686;Langit Dan Bumi Pujilah Tuhan
1021687;Yesus Kau Sungguh Baik
1021688;Yesus Tuhan Dan Allah Kami
1021689;Tak Terukur Kasih Yesus
1021690;Aku Mengasihi Yesus
1021691;Kasih Setia-Mu
1021692;Kasih-Mu Lebih Dari Hidup
1021705;Tak Satupun
1021706;Bapa Yang Kekal
1021708;Darah Yesus Ajaib
1021710;Tuhan Ku Persembahkan
1021711;Kau Angkatku
1021712;Janji-Mu S'perti Fajar
1021713;Engkaulah Segalanya
1021714;Seg'nap Hati (With All I Am)
1021715;Kasih Sejati
1021716;Lingkupiku
1021717;Penolong Yang Kupercaya
1021718;Sentuh Hatiku
1021719;Dia Mengerti
1021720;Hanya Nama Yesus
1021721;Yesus Memberiku Kemenangan
1021722;Kumakin MencintaiMu
1021723;Lebih Dari Nafasku
1021724;Kujadi KekasihMu
1021725;Bapa Yang Setia
1021726;Kuberikan Syukurku
1021733;Lebih Dari Nafsuku
1021734;Bersyukur
1021736;With All I Am (S'genap Hidupku)
1021737;Sampai Memutih Rambutku
1021760;Tuhan Pasti Sanggup
1021761;Damai Bersamamu
1021796;Kisah Kasih Di Malam Natal
1021797;Natal Untuk Mama
1021798;Dusun Kecil
1021799;Holly Night
1021800;Haleluya
1021801;White Christmas
1021802;Dia Lahir Untuk Kami
1021803;Yesus Telah Datang
1021804;Santa Clous Is Coming To Town
1021805;Joy To The World (Medley)
1021806;Selamat Natal Mama
1021807;Selamat Datang Penebus
1021808;Memuja NamaNya
1021809;Dunia Dalam Kesukaran
1021810;Rayakan KemenanganNya
1021811;Raja Segala Raja
1021812;Sambutlah Dia
1021813;Janji Allah
1021814;Ku Tak Dapat Jalan Sendiri
1021815;Doa
1021816;Bagi Yesus Kuserahkan
1021817;Jalan Hidup Yang Tersesat
1021818;Roh Kudus Tetap Teguh
1021819;Kabulkanlah
1021820;Mampirlah Dengar Doaku
1021821;Lelah
1021822;Sungguh Lembut Tuhan Memanggil
1021823;Pimpinlah
1021824;Inginkah Kau Ikut Yesus
1021825;Ingat Akan Nama Yesus
1021826;Mengapa. Untuk Apa. Bagi Siapa
1021827;Bagaimana Ku Kan Bernyanyi
1021828;Ku Naikkan Syukurku
1021830;Tunjukkan KuasaMu
1021832;Singing Glory
1021834;Kupasrahkan Hidupku
1021835;Persembahku
1021836;Pujilah Tuhan
1021837;Kau Setia Adanya
1021838;You Rise Me Up
1021839;Jadikan Daku Pelangimu
1021840;Pikul Salib
1021841;Bapa
1021842;Hanya Yesus Yang Sanggup
1021843;Ku Tetap Pada Salib Kristus
1021844;Yesus Mutiaraku
1021845;Ku Pasrahkan
1021846;Yesusku Luar Biasa
1021847;Sabat Yang Ceria
1021848;Pujilah Tuhanmu
1021849;Doa
1021850;Buah Buah Kasih
1021851;Kitab Tua
1021852;Jangan Menghakimi
1021853;Firman Yang Hidup
1021854;Setiap Jam Ya Tuhan [I Need Thee Every Hour]
1021855;Tuhan Ampunilah
1021856;Ku Suka Menuturkan
1021857;Sobat Dari Galilea
1021858;Lihat Anak Insan
1021859;Kidung Yang Merdu
1021860;SetiaMu Tuhanku
1021861;Putri Sion
1021862;Gereja Bagai Bahtera
1021863;Ku Tetap Pegang SalibMu
